MIDAS,year,summer_secchi,summer_secchi_median,bottom_hit_rate,valid_bottom_flag_rate,n_stations,n_station_years,n_summer_dates,n_readings,seasonally_adjusted_secchi,seasonally_adjusted_secchi_median,all_year_bottom_hit_rate,all_year_n_stations,all_year_n_station_years,all_year_n_dates,all_year_n_readings
c3746,2008,3.564285714285714,3.55,1.0,1.0,1,1,7,7,3.59214421112511,3.5345150557795155,1.0,1,1,8,8
c3746,2009,3.59375,3.6,1.0,1.0,1,1,8,10,3.6226563008016313,3.62975832471252,1.0,1,1,10,12
c3746,2010,3.5814285714285714,3.58,1.0,1.0,1,1,7,9,3.6390143504059447,3.5797424800688624,1.0,1,1,10,12
c3746,2011,3.564285714285714,3.6,0.14285714285714285,1.0,1,1,7,7,3.617340600715913,3.6399857490018666,0.3333333333333333,1,1,9,9
c3746,2012,3.3800000000000003,3.42,0.8333333333333334,1.0,1,1,6,7,3.3738490626520194,3.3899857490018666,0.7142857142857143,1,1,7,8
c3746,2013,3.73,3.73,1.0,1.0,1,1,2,2,3.8745218769021483,3.8576512905739735,1.0,1,1,5,6
c3746,2014,3.61,3.61,0.0,1.0,1,1,1,1,3.5595309004231734,3.5595309004231734,0.0,1,1,1,1
c3746,2015,3.225,3.25,0.16666666666666666,1.0,1,1,6,6,3.4188582934633915,3.409221308932757,0.4,1,1,10,11
c3746,2016,3.3108333333333335,3.45,0.6666666666666666,1.0,1,1,6,7,3.477376276959848,3.6689117174423402,0.7777777777777778,1,1,9,10
c3746,2017,3.418125,3.68,0.5,1.0,1,1,8,9,3.5215302581147947,3.6694992111358578,0.6,1,1,10,12
c3746,2018,3.6908333333333334,3.6775,1.0,1.0,1,1,6,9,3.787663019859529,3.737984944220484,1.0,1,1,8,11
c3746,2019,3.6906250000000003,3.67,1.0,1.0,1,1,8,10,3.7920302581147944,3.6749857490018667,1.0,1,1,10,13
c3746,2020,3.6350000000000002,3.63,1.0,1.0,1,1,9,10,3.711261693064033,3.662485749001867,1.0,1,1,12,14
c3746,2021,3.5822222222222226,3.65,0.8888888888888888,1.0,1,1,9,11,3.666264333837976,3.6397583247125205,0.9166666666666666,1,1,12,15
c3746,2022,3.61,3.62,0.8125,1.0,1,1,8,9,3.653030258114795,3.639742480068862,0.85,1,1,10,12
c3746,2023,3.231666666666667,3.4,0.3333333333333333,1.0,1,1,9,11,3.3572989391045285,3.5399857490018665,0.45454545454545453,1,1,11,13
c3746,2024,3.722857142857143,3.73,1.0,1.0,1,1,7,8,3.7760655356630672,3.7804849442204844,1.0,1,1,10,12
c3748,1977,6.188235294117647,6.1,0.0,1.0,1,1,17,17,5.790324916575814,5.769499211135857,0.0,1,1,27,27
c3748,1978,6.1,6.1,0.0,1.0,1,1,1,1,6.069499211135857,6.069499211135857,0.0,1,1,1,1
c3748,1979,6.9,6.9,0.0,1.0,1,1,2,2,5.946539856484058,6.790984139439102,0.0,1,1,3,3
c3748,1980,6.1,6.1,0.0,1.0,1,1,1,1,6.069499211135857,6.069499211135857,0.0,1,1,1,1
c3748,1981,7.88,8.5,0.0,1.0,1,1,5,5,7.551596136076296,7.790484944220484,0.0,1,1,6,6
c3748,1982,8.1875,8.2,0.0,1.0,1,1,8,8,7.9730723656193305,8.169499211135857,0.0,1,1,9,9
c3748,1983,7.871428571428571,8.2,0.0,1.0,1,1,7,7,7.861019009929764,7.953591095498574,0.0,1,1,8,8
c3748,1984,7.625,7.5,0.0,1.0,1,1,4,4,7.231530258114795,7.469499211135857,0.0,1,1,5,5
c3748,1985,8.4,8.05,0.0,1.0,1,1,4,4,8.235883763524658,8.08024167528748,0.0,1,1,6,6
c3748,1986,8.066666666666666,7.6,0.0,1.0,1,1,9,9,8.533166680142829,7.949530900423174,0.0,1,1,11,11
c3748,1987,7.7,7.75,0.0,1.0,1,1,8,8,7.876421918693867,7.969499211135857,0.0,1,1,11,11
c3748,1988,9.100000000000001,9.3,0.0,1.0,1,1,9,9,8.844863543001308,8.92025751993114,0.0,1,1,10,10
c3748,1989,8.1625,7.8,0.0,1.0,1,1,8,8,7.691530258114794,7.5797424800688615,0.0,1,1,10,10
c3748,1990,8.1,8.15,0.0,1.0,1,1,8,8,8.101530258114796,8.18024167528748,0.0,1,1,10,10
c3748,1991,8.444444444444445,8.0,0.0,1.0,1,1,9,9,8.389527435662163,8.157651290573973,0.0,1,1,11,11
c3748,1992,10.0875,10.0,0.0,1.0,1,1,8,8,9.817516810063776,10.090984139439103,0.0,1,1,9,9
c3748,1993,5.5625,6.0,0.0,1.0,1,1,8,8,5.684183476730442,5.989985749001867,0.0,1,1,9,9
c3748,1994,6.777777777777778,7.1,0.0,1.0,1,1,9,9,6.914763703957584,7.16975832471252,0.0,1,1,10,10
c3748,1995,7.8090909090909095,8.0,0.0,1.0,1,1,11,11,7.808103732417954,7.8576512905739735,0.0,1,1,13,13
c3748,1996,9.233333333333333,9.25,0.0,1.0,1,1,12,12,8.628867816686437,8.949530900423175,0.0,1,1,15,15
c3748,1997,7.473333333333334,7.8,0.0,1.0,1,1,15,15,7.330604293564293,7.670257519931138,0.0,1,1,16,16
c3748,1998,8.3,8.4,0.0,1.0,1,1,9,9,8.120524988001439,8.149530900423175,0.0,1,1,11,11
c3748,1999,7.770833333333333,7.85,0.0,1.0,1,1,12,12,7.464574990332549,7.56975832471252,0.0,1,1,18,18
c3748,2000,8.05,7.625,0.0,1.0,1,1,4,4,6.924192916201884,6.599317715006538,0.0,1,1,8,8
c3748,2001,8.142142857142856,8.7,0.0,1.0,1,1,14,14,7.295305216996535,6.8576512905739735,0.0,1,1,21,21
c3748,2002,8.265625,8.1,0.0,1.0,1,1,16,16,7.949438850160504,8.039985749001868,0.0,1,1,23,23
c3748,2003,8.202142857142857,8.275,0.0,1.0,1,1,14,14,7.865380722784926,7.969499211135857,0.0,1,1,19,19
c3748,2004,7.612857142857143,7.45,0.0,1.0,1,1,14,14,7.356572216239494,7.240984139439102,0.0,1,1,21,21
c3748,2005,7.733333333333333,7.8,0.0,1.0,1,1,15,15,7.372524015336259,7.579448733222103,0.0,1,1,22,23
c3748,2006,7.327272727272727,7.2,0.0,1.0,1,1,11,11,7.285144764729169,7.189985749001867,0.0,1,1,21,21
c3748,2007,9.012666666666666,8.95,0.0,1.0,1,1,15,15,7.9233599210999195,7.769499211135857,0.0,1,1,24,24
c3748,2008,7.0625,6.85,0.0,1.0,1,1,14,16,6.924341727169812,7.020257519931137,0.0,1,1,26,28
c3748,2009,7.142352941176471,6.95,0.0,1.0,1,1,17,17,6.9964216151358,6.95524167528748,0.0,1,1,26,28
c3748,2010,7.524705882352941,7.25,0.0,1.0,1,1,17,19,7.555668441161486,7.525338524484593,0.0,1,1,27,30
c3748,2011,6.067666666666667,6.8,0.0,1.0,1,1,15,16,5.655628653964119,5.625338524484594,0.0,1,1,27,28
c3748,2012,5.575555555555556,5.7,0.0,1.0,1,1,9,10,5.747923564837665,5.758161331961848,0.0,1,1,16,17
c3748,2013,5.563382352941177,5.1875,0.0,1.0,1,1,34,38,5.456309824973392,5.1692054642890986,0.0,1,1,58,65
c3748,2015,9.09,9.0,0.0,1.0,1,1,3,4,9.08668198009515,9.090984139439103,0.0,1,1,3,4
c3748,2016,7.965,7.965,0.0,1.0,1,1,1,2,8.531091095498574,8.531091095498574,0.0,1,1,2,3
c3748,2018,6.1254347826086954,4.5,0.0,1.0,1,1,23,24,6.5015319872281125,6.988281504008157,0.0,1,1,34,36
c3748,2019,6.4025,6.195,0.0,1.0,1,1,6,9,6.4328280464797,6.174742480068861,0.0,1,1,6,9
c3748,2024,10.504999999999999,10.504999999999999,0.0,1.0,1,1,2,2,10.474758324712521,10.474758324712521,0.0,1,1,2,2
c3750,1975,4.509090909090909,4.7,0.0,1.0,1,1,11,11,4.406321607240376,4.569499211135857,0.0,1,1,17,17
c3750,1976,4.444444444444445,4.4,0.0,1.0,1,1,9,9,4.292195830141595,4.349530900423174,0.0,1,1,11,11
c3750,1977,4.675,4.5,0.0,1.0,1,1,8,8,4.643578911901395,4.540484944220484,0.0,1,1,10,10
c3750,1978,4.9,4.9,0.125,1.0,1,1,8,8,4.874553292829176,4.879742480068862,0.1,1,1,10,10
c3750,1979,4.36,4.3,0.0,1.0,1,1,5,5,4.410584783264207,4.390984139439102,0.0,1,1,5,5
c3750,1981,4.5,4.5,0.0,1.0,1,1,2,2,4.459515055779516,4.459515055779516,0.0,1,1,2,2
c3750,1982,4.433333333333334,4.6,0.0,1.0,1,1,9,9,4.418615463908771,4.557651290573974,0.0,1,1,11,11
c3750,1983,4.566666666666667,4.9,0.0,1.0,1,1,6,6,4.044352403821623,4.320257519931138,0.0,1,1,8,8
c3750,1984,4.140000000000001,4.0,0.0,1.0,1,1,5,5,4.113700164139725,3.9694992111358576,0.0,1,1,5,5
c3750,1985,5.155555555555555,5.2,0.0,1.0,1,1,9,9,4.953163799298528,4.890984139439102,0.0,1,1,11,11
c3750,1986,4.3428571428571425,4.0,0.0,1.0,1,1,7,7,4.425035203571786,4.090984139439102,0.0,1,1,9,9
c3750,1987,5.0375,5.2,0.0,1.0,1,1,8,8,5.001530258114794,5.053591095498573,0.0,1,1,10,10
c3750,1988,4.0,4.0,0.0,1.0,1,1,1,1,3.9694992111358576,3.9694992111358576,0.0,1,1,1,1
c3750,1989,4.178571428571429,4.3,0.0,1.0,1,1,14,16,3.8757113316847343,4.069499211135857,0.0,1,1,19,21
c3750,1990,4.880769230769231,5.0,0.0,1.0,1,1,13,15,4.8195699179848885,4.757651290573973,0.0,1,1,17,19
c3750,1991,5.003571428571428,5.15,0.0,1.0,1,1,14,15,4.702881598691961,4.804742480068862,0.0,1,1,18,19
c3750,1992,4.853571428571429,4.9,0.0,1.0,1,1,14,15,4.817875642743262,4.990984139439102,0.0,1,1,15,16
c3750,1993,4.9,5.0,0.0,1.0,1,1,13,13,4.820155298259068,4.903591095498573,0.0,1,1,16,16
c3750,1994,4.05,3.95,0.0,1.0,1,1,12,13,4.247102765199122,4.379947928440721,0.0,1,1,16,17
c3750,1995,5.25,5.3,0.0,1.0,1,1,12,12,5.040820376002039,5.219205464289098,0.0,1,1,16,16
c3750,1996,4.853846153846154,4.9,0.0,1.0,1,1,13,14,4.747769917134545,4.7899857490018665,0.0,1,1,15,16
c3750,1997,4.641666666666667,4.5,0.0,1.0,1,1,12,12,4.609040214858308,4.490484944220484,0.0,1,1,14,14
c3750,1998,4.162272727272727,4.3,0.0,1.0,1,1,11,13,4.1614982510230565,4.130241675287479,0.0,1,1,14,16
c3750,1999,4.8963636363636365,4.96,0.0,1.0,1,1,11,11,4.980443975440367,5.077651290573973,0.0,1,1,13,13
c3750,2000,4.2323076923076925,4.35,0.0,1.0,1,1,13,14,4.000778317678611,4.109515055779515,0.0,1,1,16,17
c3750,2001,5.1225,5.05,0.0,1.0,1,1,12,12,5.1213577915826125,5.090984139439102,0.0,1,1,13,13
c3750,2002,5.114,5.1,0.0,1.0,1,1,15,15,5.125309549985534,5.049530900423173,0.0,1,1,19,19
c3750,2003,5.380769230769231,5.2,0.0,1.0,1,1,13,13,5.566496125697563,5.713575250854916,0.0,1,1,16,16
c3750,2004,4.725882352941177,4.8,0.0,1.0,1,1,17,17,4.635414409292953,4.759515055779515,0.0,1,1,22,22
c3750,2005,4.692777777777778,4.785,0.0,1.0,1,1,18,25,4.707297519384329,4.799530900423173,0.0,1,1,19,26
c3750,2006,4.488555555555555,4.5,0.0,1.0,1,1,15,20,4.506323229850717,4.54475832471252,0.0,1,1,18,24
c3750,2007,5.034705882352942,5.05,0.0,1.0,1,1,17,19,5.1031233767284645,5.069499211135857,0.0,1,1,21,24
c3750,2008,5.123,5.0,0.0,1.0,1,1,15,16,5.104360352770744,5.04881851978792,0.0,1,1,18,19
c3750,2009,4.425714285714286,4.525,0.0,1.0,1,1,14,17,4.582113802508484,4.590484944220484,0.0,1,1,16,19
c3750,2010,5.170357142857142,5.15,0.0,1.0,1,1,14,16,5.063030541586702,5.009985749001866,0.0,1,1,19,23
c3750,2011,4.869,5.1,0.0,1.0,1,1,15,19,4.7831222230976485,5.089985749001866,0.0,1,1,18,23
c3750,2012,4.567941176470589,4.6,0.0,1.0,1,1,17,20,4.602435675486307,4.672015055779515,0.0,1,1,20,23
c3750,2013,4.389,4.44,0.0,1.0,1,1,5,7,4.4836970318328575,4.629758324712521,0.0,1,1,6,8
c3750,2014,4.835625,4.7125,0.0,1.0,1,1,8,12,4.817943345123009,4.73225832471252,0.0,1,1,8,12
c3750,2015,5.534833333333333,5.6625,0.0,1.0,1,1,10,16,5.526736344489236,5.622015055779515,0.0,1,1,10,16
c3750,2016,5.400714285714286,5.22,0.0,1.0,1,1,7,10,5.4167407460550585,5.375484944220484,0.0,1,1,8,11
c3750,2017,5.420555555555556,5.4,0.0,1.0,1,1,9,12,5.399173270472657,5.489530900423174,0.0,1,1,9,12
c3750,2018,5.532916666666666,5.449999999999999,0.0,1.0,1,1,12,17,5.3221644700819954,5.365984139439101,0.0,1,1,14,21
c3750,2019,4.993333333333333,5.025,0.0,1.0,1,1,12,17,4.993333333333333,5.024530900423174,0.0,1,1,12,17
c3750,2020,5.400833333333333,5.42,0.0,1.0,1,1,10,16,5.598659702609222,5.580984139439102,0.0,1,1,13,20
c3750,2021,5.097916666666666,5.035,0.0,1.0,1,1,12,16,5.167280953239352,5.190984139439102,0.0,1,1,15,20
c3750,2022,6.129583333333334,6.15,0.0,1.0,1,1,12,15,6.100973176197997,6.090984139439102,0.0,1,1,13,16
c3750,2023,4.247272727272727,3.8,0.0,1.0,1,1,11,17,4.22829520660637,3.96891171744234,0.0,1,1,13,19
c3750,2024,5.58,5.5,0.0,1.0,1,1,13,18,5.331823622353856,5.490984139439102,0.0,1,1,15,21
c3752,1998,3.7000000000000006,3.7,0.0,1.0,1,1,1,3,3.649530900423174,3.6495309004231737,0.0,1,1,1,3
c3752,1999,3.65,3.7,0.8571428571428571,1.0,1,1,7,7,3.732867041112454,3.7399857490018666,0.8888888888888888,1,1,9,9
c3752,2002,3.75,3.75,1.0,1.0,1,1,1,1,3.6995309004231736,3.6995309004231736,1.0,1,1,1,1
c3756,1995,5.3,5.3,0.0,1.0,1,1,1,1,5.390984139439102,5.390984139439102,0.0,1,1,1,1
c3756,1996,3.72,3.7,1.0,1.0,1,1,5,5,3.6856091944239857,3.6694992111358578,1.0,1,1,5,5
c3756,1997,3.6999999999999997,3.7,1.0,1.0,1,1,7,7,3.771755930001343,3.689985749001867,1.0,1,1,9,9
c3756,1998,3.79375,3.8,0.75,1.0,1,1,8,8,3.8465302581147944,3.8154849442204846,0.8,1,1,10,10
c3756,2000,3.7625,3.8,1.0,1.0,1,1,8,8,3.8115302581147943,3.7899857490018665,0.9,1,1,10,10
c3756,2001,3.675,3.725,0.875,1.0,1,1,8,8,3.7175168100637745,3.7399857490018666,0.8888888888888888,1,1,9,9
c3756,2002,3.7125,3.75,1.0,1.0,1,1,8,8,3.7396281000151927,3.7899857490018665,1.0,1,1,9,9
c3756,2003,3.7475,3.725,1.0,1.0,1,1,8,8,3.7925334270435265,3.78475832471252,1.0,1,1,10,10
c3756,2004,3.1142857142857143,3.1,0.2857142857142857,1.0,1,1,7,7,3.0735190099297642,3.11975832471252,0.25,1,1,8,8
c3756,2005,3.9214285714285713,3.85,1.0,1.0,1,1,7,8,3.9142101013056556,3.7995309004231737,1.0,1,1,7,8
c3756,2006,3.8666666666666667,3.9,1.0,1.0,1,1,3,3,3.977451321805603,3.9909841394391017,1.0,1,1,5,5
c3756,2007,3.7271428571428573,3.7,1.0,1.0,1,1,7,7,3.8284225966680103,3.8899857490018666,1.0,1,1,9,9
c3756,2008,4.1,4.1,1.0,1.0,1,1,7,7,4.120695357621198,4.089985749001866,1.0,1,1,9,10
c3756,2009,3.9857142857142853,4.1,0.0,1.0,1,1,7,7,4.036035382412093,4.069499211135857,0.0,1,1,9,9
c3756,2010,3.9500000000000006,3.95,1.0,1.0,1,1,6,6,3.93991944157084,3.929742480068862,1.0,1,1,6,6
c3756,2011,3.592857142857143,3.7,0.7142857142857143,1.0,1,1,7,7,3.6000670142252607,3.689985749001867,0.7142857142857143,1,1,7,7
c3756,2012,4.0,4.0,1.0,1.0,1,1,4,4,4.029621227830534,3.9899857490018666,1.0,1,1,5,5
c3756,2013,4.633333333333334,4.95,1.0,1.0,1,1,6,6,4.660333328027587,4.990484944220484,1.0,1,1,6,6
c3756,2014,3.955714285714286,3.95,1.0,1.0,1,1,7,7,3.9571448929997333,3.9395309004231738,1.0,1,1,7,7
c3756,2015,3.95,3.95,1.0,1.0,1,1,4,4,3.977432950541593,3.9194992111358578,1.0,1,1,5,5
c3756,2016,3.95,3.95,1.0,1.0,1,1,4,4,3.9815302581147947,3.939985749001867,1.0,1,1,5,5
c3756,2018,3.9120000000000004,3.95,0.8,1.0,1,1,5,5,3.95303009690573,3.970257519931138,0.8333333333333334,1,1,6,6
c3756,2019,4.09,4.09,1.0,1.0,1,1,4,4,4.09,4.069742480068862,1.0,1,1,4,4
c3756,2020,4.0,4.0,1.0,1.0,1,1,5,5,4.01819682788782,3.9899857490018666,1.0,1,1,5,5
c3756,2021,3.975,4.0,1.0,1.0,1,1,4,4,3.9749999999999996,3.979742480068862,1.0,1,1,4,4
c3756,2022,3.9,3.9,1.0,1.0,1,1,6,6,3.913494981406828,3.8899857490018666,1.0,1,1,6,6
c3756,2023,3.9375,3.95,1.0,1.0,1,1,4,4,3.942492077678171,3.929742480068862,1.0,1,1,4,4
c3756,2024,3.9333333333333336,3.95,1.0,1.0,1,1,6,6,3.896262812090517,3.8995309004231737,1.0,1,1,6,6
c3758,1974,4.3,4.3,0.0,1.0,1,1,1,1,4.269499211135857,4.269499211135857,0.0,1,1,1,1
c3758,1975,4.8428571428571425,5.2,0.0,1.0,1,1,7,7,5.009740947250404,5.149530900423174,0.0,1,1,8,8
c3758,1976,4.35,4.3,0.0,1.0,1,1,4,4,4.367233272454145,4.269499211135857,0.0,1,1,5,5
c3758,1977,5.466666666666666,5.3,0.0,1.0,1,1,3,3,5.148960995914971,5.189985749001867,0.0,1,1,5,5
c3758,1978,4.88,5.0,0.0,1.0,1,1,5,5,4.89819682788782,4.949530900423174,0.0,1,1,5,5
c3758,1979,4.8999999999999995,4.8,0.0,1.0,1,1,7,7,4.870833393891859,4.753591095498573,0.0,1,1,8,8
c3758,1980,5.385714285714286,5.5,0.0,1.0,1,1,7,8,5.387144892999734,5.449530900423174,0.0,1,1,7,8
c3758,1981,4.914285714285714,5.0,0.0,1.0,1,1,7,7,4.901287980080128,4.949530900423174,0.0,1,1,7,7
c3758,1982,4.5285714285714285,4.6,0.0,1.0,1,1,7,7,4.470958192696513,4.390984139439102,0.0,1,1,8,8
c3758,1983,4.85,4.9,0.0,1.0,1,1,8,10,4.87432352416026,4.8694992111358575,0.0,1,1,9,11
c3758,1984,4.475,4.4,0.0,1.0,1,1,8,8,4.407655845326389,4.269499211135857,0.09090909090909091,1,1,11,11
c3758,1985,4.8875,5.0,0.0,1.0,1,1,8,8,4.825796068589573,4.809515055779515,0.0,1,1,12,12
c3758,1986,5.04,5.1,0.0,1.0,1,1,10,10,4.989182231810472,5.013575250854915,0.0,1,1,14,14
c3758,1987,4.7,4.6,0.0,1.0,1,1,8,8,4.7983434261936315,4.757651290573973,0.0,1,1,13,13
c3758,1988,4.742857142857143,4.7,0.0,1.0,1,1,7,7,4.879422854958841,4.963575250854916,0.0,1,1,10,10
c3758,1989,4.0249999999999995,4.15,0.0,1.0,1,1,8,8,4.092450877614717,4.249530900423173,0.0,1,1,11,11
c3758,1990,4.7555555555555555,4.6,0.0,1.0,1,1,9,9,4.800845026397366,4.8374347124538835,0.0,1,1,12,12
c3758,1991,5.666666666666667,5.6,0.0,1.0,1,1,3,3,5.302030097537699,5.390484944220484,0.0,1,1,4,4
c3758,1992,5.6,5.6,0.0,1.0,1,1,1,1,5.838849585672726,5.589985749001866,0.0,1,1,3,3
c3758,1993,5.300000000000001,5.300000000000001,0.0,1.0,1,1,2,2,5.320257519931138,5.320257519931138,0.0,1,1,2,2
c3758,1994,4.7625,4.85,0.0,1.0,1,1,8,8,4.91595512861327,4.949530900423174,0.0,1,1,11,11
c3758,1995,5.422222222222222,5.3,0.0,1.0,1,1,9,9,5.470553991676317,5.389985749001867,0.0,1,1,11,11
c3758,1996,4.585714285714286,4.4,0.0,1.0,1,1,7,7,4.839323015915118,4.859515055779516,0.0,1,1,10,10
c3758,1997,4.05,4.0,0.0,1.0,1,1,10,10,4.458267284124936,4.349530900423174,0.0,1,1,13,13
c3758,1998,4.133333333333334,4.04,0.0,1.0,1,1,9,9,4.176008537130863,4.090984139439102,0.0,1,1,11,11
c3758,1999,4.781000000000001,4.7425,0.0,0.8,1,1,10,18,4.671021238418202,4.477651290573974,0.0,1,1,13,22
c3758,2000,4.805,4.88,0.0,1.0,1,1,8,8,4.689588611405332,4.879499211135857,0.0,1,1,11,11
c3758,2001,4.970000000000001,4.84,0.0,1.0,1,1,10,10,5.021339971453446,4.984317715006537,0.0,1,1,12,12
c3758,2002,4.618888888888889,4.67,0.0,1.0,1,1,9,9,4.6505539916763174,4.667651290573973,0.0,1,1,11,11
c3758,2003,4.858,4.970000000000001,0.0,1.0,1,1,10,10,4.804756503989882,4.919530900423174,0.0,1,1,12,12
c3758,2004,4.557777777777777,4.55,0.0,1.0,1,1,9,9,4.628735809858135,4.5399857490018665,0.0,1,1,11,11
c3758,2005,4.068,4.025,0.0,1.0,1,1,10,10,4.250466093297946,4.099530900423174,0.0,1,1,12,12
c3758,2006,4.521111111111111,4.42,0.0,1.0,1,1,9,9,4.542372173494498,4.490984139439102,0.0,1,1,11,11
c3758,2007,4.5375,4.4625,0.0,1.0,1,1,8,15,4.6406563008016315,4.442242480068861,0.0,1,1,10,18
c3758,2008,4.643888888888889,4.7,0.0,1.0,1,1,9,14,4.714167135490152,4.729742480068862,0.0,1,1,12,20
c3758,2009,4.082777777777777,4.125,0.0,1.0,1,1,9,17,4.258645433251122,4.255241675287479,0.0,1,1,12,22
c3758,2010,4.571875,4.4750000000000005,0.0,1.0,1,1,8,13,4.609474027144571,4.494499211135857,0.0,1,1,11,18
c3758,2011,4.347222222222222,4.3,0.0,1.0,1,1,9,13,4.325099446221771,4.269499211135857,0.0,1,1,11,16
c3758,2012,3.89375,3.7750000000000004,0.0,1.0,1,1,8,10,4.050156300801631,3.8010752508549155,0.0,1,1,10,14
c3758,2013,4.431666666666667,4.4,0.0,1.0,1,1,9,12,4.456914747195651,4.582651290573974,0.0,1,1,11,16
c3758,2014,4.561111111111111,4.85,0.0,1.0,1,1,9,14,4.636463082585408,4.86891171744234,0.0,1,1,11,17
c3758,2015,4.874444444444444,4.8,0.0,1.0,1,1,9,10,4.970099446221772,4.790984139439102,0.0,1,1,11,13
c3758,2016,4.808125,4.775,0.0,1.0,1,1,8,10,4.732770429587149,4.719499211135857,0.0,1,1,11,13
c3758,2017,4.734375,4.699999999999999,0.0,1.0,1,1,8,9,4.762156300801631,4.649530900423173,0.0,1,1,10,12
c3758,2018,4.869,4.82,0.0,1.0,1,1,10,12,4.862560575494204,4.8109841394391015,0.0,1,1,11,13
c3758,2019,4.781000000000001,5.1,0.0,1.0,1,1,5,6,4.804340409876943,4.99891171744234,0.0,1,1,7,8
c3758,2020,5.0095833333333335,4.9174999999999995,0.0,1.0,1,1,8,12,5.049496612447163,5.006091095498573,0.0,1,1,12,21
c3758,2021,5.027916666666666,4.8875,0.0,1.0,1,1,8,21,5.0164067932235135,4.7899857490018665,0.0,1,1,11,28
c3758,2022,5.40025,5.4825,0.0,1.0,1,1,10,22,5.469444872895579,5.49725832471252,0.0,1,1,12,28
c3758,2023,4.271458333333333,4.2925,0.0,1.0,1,1,8,22,4.447949010155134,4.44475832471252,0.0,1,1,10,28
c3758,2024,5.027333333333334,5.1,0.0,1.0,1,1,9,26,5.002917628039953,5.089985749001866,0.0,1,1,11,30
c3760,1980,6.0,6.1,0.0,1.0,1,1,5,5,6.1895390369218655,6.2899857490018665,0.0,1,1,7,7
c3760,1981,6.1,6.1,0.0,1.0,1,1,1,1,6.069499211135857,6.069499211135857,0.0,1,1,1,1
c3760,1993,6.05,6.05,0.0,1.0,1,1,2,2,6.070257519931138,6.070257519931138,0.0,1,1,2,2
c3760,1996,6.8,6.8,0.0,1.0,1,1,1,1,6.749530900423173,6.749530900423173,0.0,1,1,1,1
c3760,1999,6.8725000000000005,6.96,0.0,1.0,1,1,4,4,6.755400725969544,6.789499211135857,0.0,1,1,5,5
c3760,2000,6.708,6.75,0.0,1.0,1,1,5,5,6.609441986919927,6.56891171744234,0.0,1,1,7,7
c3760,2001,6.607142857142857,6.3,0.0,1.0,1,1,7,7,6.74759755143228,6.613575250854915,0.0,1,1,10,10
c3760,2002,7.144444444444444,7.3,0.0,1.0,1,1,9,9,7.1247637039575835,7.159515055779515,0.0,1,1,10,10
c3760,2003,7.032272727272727,7.1,0.0,1.0,1,1,11,12,7.142746605607546,7.074530900423174,0.0,1,1,12,13
c3760,2004,7.126111111111111,6.9350000000000005,0.0,1.0,1,1,9,11,7.51908393628705,7.304742480068862,0.0,1,1,12,14
c3760,2005,6.794500000000001,6.85,0.0,1.0,1,1,10,12,6.802596988844097,6.81975832471252,0.0,1,1,10,12
c3760,2006,6.773125,7.4,0.0,1.0,1,1,8,12,6.914159469730363,7.420257519931138,0.0,1,1,10,16
c3760,2007,6.836666666666667,6.8,0.0,1.0,1,1,9,10,6.9224135233652895,6.889985749001867,0.0,1,1,11,13
c3760,2008,6.995,6.9,0.0,1.0,1,1,8,9,7.090605115544508,6.9697583247125205,0.0,1,1,10,12
c3760,2009,7.332857142857143,7.1,0.0,1.0,1,1,7,9,7.405426023887574,7.29494792844072,0.0,1,1,10,13
c3760,2010,7.234999999999999,7.15,0.0,1.0,1,1,6,7,7.3696387171457385,7.1092213089327565,0.0,1,1,8,9
c3760,2011,6.892857142857143,7.1,0.0,1.0,1,1,7,9,6.779512284207169,7.049530900423173,0.0,1,1,9,13
c3760,2012,6.38125,6.4,0.0,1.0,1,1,8,10,6.605659469730362,6.439985749001867,0.0,1,1,10,13
c3760,2013,6.937142857142858,6.8,0.0,1.0,1,1,7,8,7.21951228420717,6.809530900423173,0.0,1,1,9,12
c3760,2014,7.0744444444444445,6.8,0.0,1.0,1,1,9,9,7.120992754616876,6.959515055779516,0.0,1,1,10,10
c3760,2015,6.985714285714286,7.1,0.0,1.0,1,1,7,8,7.0132804989804365,7.0797424800688615,0.0,1,1,8,9
c3760,2016,7.0905555555555555,6.425,0.0,1.0,1,1,9,11,7.328416257885703,7.159985749001867,0.0,1,1,11,14
c3760,2017,7.027777777777778,7.0,0.0,1.0,1,1,9,10,7.061221388028446,7.0197583247125195,0.0,1,1,10,12
c3760,2018,7.002142857142857,6.8,0.0,1.0,1,1,7,10,6.986292507121173,6.7899857490018665,0.0,1,1,7,10
c3760,2019,6.777142857142857,7.025,0.0,1.0,1,1,7,11,6.843619707215973,7.146721308932757,0.0,1,1,8,13
c3760,2020,7.472857142857143,7.2,0.0,1.0,1,1,7,9,7.469712153857428,7.313575250854916,0.0,1,1,8,11
c3760,2021,7.269285714285714,7.3,0.0,1.0,1,1,7,10,7.31305156328831,7.407984944220484,0.0,1,1,8,12
c3760,2022,7.125,7.3,0.0,1.0,1,1,8,9,7.175180134538825,7.3694992111358575,0.0,1,1,9,11
c3760,2023,7.057142857142857,7.1,0.0,1.0,1,1,7,8,7.153003567510349,7.090984139439102,0.0,1,1,9,11
c3760,2024,6.9784999999999995,6.975,0.0,1.0,1,1,10,14,6.976497149800373,6.954742480068862,0.0,1,1,10,14
