MIDAS,SAMPDATE,SECCHI,SECCBOT,MTB,Depth,TMAX,TMIN,DOMAX,DOMIN,MLD,maxbf,ctr_buoy,epi_temp,hypo_temp,int_ener,schmidt,thermo,whole_temp,oxic_depth,frac_anoxic,TPEC,TPBG,CHLA
5780_3,2008-05-22,6.7,N,5780.1,18.1,14.9,8.1,11,10.5,6,0.002676557422,7.3582644,14.80940416,9.311756934,429013951.8,71.81750502,6.556473121,13.19224203,18,0.0173679659,5,,2.6
9685_1,2008-05-22,6.3,N,9685.1,13.4,15.2,9.8,10.9,10.3,5,0.001822540011,6.055139036,14.95033152,10.42397417,298906775.8,21.85333473,7.071020072,14.22944466,13.4,0,5,,2.5
78_1,2008-05-21,8.4,N,78.1,48.2,11.8,4.4,12.8,10.5,,,,,,,,,,48.2,0,,,
2286_1,2008-05-21,2.7,N,2286.1,4.9,,,,,,,,,,,,,,,,,,
2294_1,2008-05-21,2.55,N,2294.1,4.3,,,,,,,,,,,,,,,,,,
2856_1,2008-05-21,3.6,N,2856.1,18.9,,,,,,,,,,,,,,,,,,
2858_1,2008-05-21,4.59,N,2858.1,37.2,,,,,,,,,,,,,,,,,,
3126_1,2008-05-21,7.7,Y,3126.1,8.5,16.6,10.3,10.6,9.1,4,0.002577981034,4.687587905,16.30357675,10.34393978,261827939.4,17.69247519,4.967172954,15.40461592,8.5,0,6,,1.1
3130_1,2008-05-21,6.5,N,3130.1,13.4,16.1,7.1,11.6,8.7,3,0.00466440708,4.701577006,15.98842668,8.204863139,278288486.8,48.81859521,4.437723994,13.53042262,13.4,0,6,,1.4
3132_1,2008-05-21,6.9,N,3132.1,18,15.5,6.9,11.4,9.6,4,0.00291615108,5.351570149,15.29190919,7.687649853,301066573.7,61.52463089,4.856574466,12.79486432,18.1,0,4,,1.2
3140_1,2008-05-21,3.8,N,3140.1,8.2,16.4,5.9,9.7,2.4,2,0.006752117366,2.775290575,16.34760952,6.563216973,221602067,35.23146356,2.548385961,12.13859226,8.2,0,9,,2.2
3290_1,2008-05-21,4.17,N,3290.1,19.2,,,,,,,,,,,,,,,,,,
3390_1,2008-05-21,6.39,N,3390.1,21.3,,,,,,,,,,,,,,,,,,
3694_1,2008-05-21,7.52,N,3694.1,19.8,,,,,,,,,,,,,,,,,,
3748_1,2008-05-21,7,N,3748.1,36,12.8,6.7,12.5,11.3,7,0.001097933429,9.255526117,12.37641358,8.322133413,542832973.4,160.8393659,7.647212553,10.44651449,35.9,0,,,
3750_1,2008-05-21,4.95,N,3750.1,13.4,,,,,,,,,,,,,,,,,,
3814_1,2008-05-21,6.17,N,3814.1,8.5,15.2,10.3,9.7,3.5,5,0.002771116658,5.802861668,15.08022594,10.55283925,348771160,19.88366447,5.656063564,14.30980965,8.5,0,10,,2.5
3940_1,2008-05-21,4.1,Y,3940.1,4.9,17.1,13.5,10.2,9.3,3,0.004434916406,3.220830526,16.97075851,13.5,197019874.3,3.317901707,3.470131562,16.65070582,4.9,0,12,,3.2
4300_1,2008-05-21,9.87,N,4300.1,32,,,,,,,,,,,,,,,,,,
5240_1,2008-05-21,7.54,N,5240.1,18.9,,,,,,,,,,,,,,,,,,
5312_2,2008-05-21,5.32,N,5312.2,12.1,,,,,,,,,,,,,,,,8,,3.2
5712_1,2008-05-21,6.1,N,5712.1,12.5,,,,,,,,,,,,,,,,,,
3416_1,2008-05-20,5.9,N,3416.1,12.8,14.6,6.4,11.3,9.1,3,0.003457810322,3.640355818,14.51530638,7.225804399,343710156.8,65.12047018,3.506478076,10.37627476,12.8,0,12,,2.5
3418_1,2008-05-20,6.1,N,3418.1,12.8,14.5,6.8,11.6,10.3,3,0.002643113059,4.774111909,14.45556835,8.103717155,346127352.8,58.68937248,4.089114895,11.57220177,12.8,0,7,,2.6
3420_1,2008-05-20,5.1,N,3420.1,21.9,15.9,4.9,11.8,7.5,3,0.004856546206,3.901402966,15.75111508,5.964448795,400178468.3,174.5345216,3.554543649,9.229360787,21.9,0,9,,3.1
3448_1,2008-05-20,6.4,N,3448.1,14.6,16.6,6.1,12.3,8.5,2,0.005409924461,3.842848631,16.57091207,6.774532911,207043638.3,48.92949914,3.567799952,12.1312362,14.6,0,5,,1.6
3452_1,2008-05-20,5,N,3452.1,19.8,15.1,5.8,10.9,9.9,4,0.005678757402,5.214113725,15.008209,7.136932956,455700396.6,151.765676,4.534159171,10.54542508,20.1,0,7,,3.2
3830_1,2008-05-20,4.04,N,3830.1,7.6,16.4,7.4,9.7,0.8,3,0.005213966701,4.27947159,16.35074275,7.727363352,190957747.6,13.48609765,4.387121567,15.12872274,5.9,0.1293180623,11,,5.1
5490_1,2008-05-20,4.85,N,5490.1,7.6,,,,,,,,,,,,,,,,,,
5814_1,2008-05-20,7.5,N,5814.1,33.8,17.7,5.5,10.2,8.6,4,0.003658780457,5.940340917,17.27853875,7.471453196,398805807.7,150.2190882,5.598827862,13.68596161,35.7,0,,,
9943_1,2008-05-20,1.81,N,9943.1,3.4,16.6,16.3,9.2,9.1,3.4,0.000327744097,2.164396463,16.53129921,,156509396.8,0.2909779826,,16.53129921,3.4,0,,,
1736_1,2008-05-19,5.9,N,1736.1,14.9,,,,,,,,,,,,,,,,,,
3382_1,2008-05-19,7,N,3382.1,17.4,14.2,6.9,13.1,10.9,5,0.002058201309,6.460252899,13.92326679,7.513586086,484732258.5,121.8651512,5.780494556,11.11425717,17.4,0,5,,1.8
3382_1,2008-05-19,7,N,3382.1,17.4,14.2,6.9,13.1,10.9,5,0.002058201309,6.460252899,13.92326679,7.513586086,484732258.5,121.8651512,5.780494556,11.11425717,17.4,0,5,,1.8
3396_1,2008-05-19,6.3,N,3396.1,15.5,16.7,5.4,14.8,0.1,2,0.004276612066,3.786564772,16.68509445,6.475341266,344903520.1,101.4304834,3.345363824,11.32920436,9.4,0.2964493987,5,,2.1
5238_1,2008-05-19,6.64,N,5238.1,25,16,3.9,11.2,0.4,,,,,,,,,,24.7,0.002361777419,,,
5240_1,2008-05-19,6.89,N,5240.1,18.9,16.3,5.2,10.4,5.7,5,0.006192969942,6.371601156,16.27366406,7.164844549,335763829.2,61.97097892,5.567905894,14.37247628,18.9,0,,,
5242_1,2008-05-19,5.34,N,5242.1,8.5,17.3,5.1,10.6,0.4,3,0.009569477042,3.717170762,17.28862737,6.331711533,178891742.9,22.37601685,3.523950435,14.83035059,6.8,0.08050481118,,,
5344_2,2008-05-19,4.9,Y,5344.1,6.1,,,,,,,,,,,,,,,,,,
5708_1,2008-05-19,3.34,N,5708.1,3.7,16.9,16.9,9.6,9.3,3.5,0,,16.9,,143948223,0,,16.9,3.4,0,,,
2614_1,2008-05-18,4.05,N,2614.1,16.2,,,,,,,,,,,,,,,,,,
3136_1,2008-05-18,4.7,N,3136.1,13.4,,,,,,,,,,,,,,,,,,
3188_1,2008-05-18,7.75,N,3188.1,8.5,,,,,,,,,,,,,,,,,,
3390_1,2008-05-18,6.33,N,3390.1,21.3,,,,,,,,,,,,,,,,,,
3616_1,2008-05-18,7.55,N,3616.1,15.2,16,6.1,12.7,9.8,3,0.004941855289,4.135484283,15.68960164,6.765342595,296108728.3,70.25844853,5.131414092,12.09812424,15.2,0,6,,1.8
3626_1,2008-05-18,3.2,N,3626.1,11.9,,,,,,,,,,,,,,,,,,
3706_1,2008-05-18,5.39,N,3706.1,6.4,,,,,,,,,,,,,,,,,,
3780_1,2008-05-18,6.95,N,3780.1,7.9,16.9,10.9,11.8,9.9,4,0.002902702113,4.380553791,16.59254855,10.98386403,208573547.8,7.097474333,5.014306251,16.20352684,7.9,0,6,,1.8
3806_1,2008-05-18,4.7,N,3806.1,5.8,,,,,,,,,,,,,,,,,,
4344_1,2008-05-18,5.4,N,4344.1,26.5,,,,,,,,,,,,,,,,,,
4798_1,2008-05-18,7.29,N,4798.1,23.8,,,,,,,,,,,,,,,,,,
5024_1,2008-05-18,8.13,N,5024.1,22.6,16.2,4.1,13,2,4,0.004585588079,5.291842381,16.00334862,6.011142658,342806526.1,129.1492556,4.693195383,11.64319954,22.6,0,,,
5190_1,2008-05-18,8.32,N,5190.1,36.6,,,,,,,,,,,,,,,,,,
5202_1,2008-05-18,4.66,N,5202.1,4,,,,,,,,,,,,,,,,,,
5252_1,2008-05-18,4.28,N,5252.1,5.5,,,,,,,,,,,,,,,,,,
1802_1,2008-05-17,2.78,N,1802.1,17,11.5,7.1,10.8,9.2,4,0.0008170262901,4.537188168,11.09576508,8.690518752,222413098.7,12.87616012,3.937872549,10.20852766,11.6,0,,,
1802_2,2008-05-17,2.87,N,1802.2,10,12.4,7.4,10.8,9.5,3,0.002152571616,4.320787555,12.28341451,8.873196785,216455045.5,12.03832986,3.534914274,11.18177685,10.1,0,,,
5236_1,2008-05-17,5.1,N,5236.1,30.5,,,,,,,,,,,,,,,,,,
9715_2,2008-05-17,3.61,N,9715.1,7.6,,,,,,,,,,,,,,,,,,
177_2,2008-05-16,5,N,177.1,11.6,,,,,,,,,,,,,,,,,,
177_2,2008-05-16,5,N,177.1,11.6,,,,,,,,,,,,,,,,,,
3604_1,2008-05-16,4,N,3604.1,16.5,,,,,,,,,,,,,,,,,,
3734_1,2008-05-16,5.7,N,3734.1,20.4,15.3,6.9,10.2,7.6,6,0.003864409479,7.619625077,15.14327974,8.670595199,410425538.1,99.96329357,6.549638841,13.00288342,20.4,0,,,
3734_1,2008-05-16,5.9,N,3734.1,20.4,15.3,6.9,10.2,7.6,6,0.003864409479,7.619625077,15.14327974,8.670595199,410425538.1,99.96329357,6.549638841,13.00288342,20.4,0,,,
3762_1,2008-05-16,6.29,N,3762.1,20.1,,,,,,,,,,,,,,,,,,
3894_1,2008-05-16,4.2,Y,3894.1,4.3,,,,,,,,,,,,,,,,,,
5244_1,2008-05-16,4.22,N,5244.1,9.8,16.4,6.9,10.9,6.7,2,0.004529841965,3.357724949,16.35171869,7.94121929,220987033,37.2535639,3.303299079,12.80046794,9.8,0,,,
5448_1,2008-05-16,3.6,N,5448.1,26.8,,,,,,,,,,,,,,,,27,,42.01
5448_1,2008-05-16,3.9,N,5448.1,26.8,,,,,,,,,,,,,,,,27,,42.01
103_1,2008-05-15,5.24,N,103.1,32.3,15,4.2,11.3,7.8,3,0.003781599486,4.592827874,14.68572474,5.792738942,363544511.8,154.6644085,4.44736642,9.702100737,32.3,0,,,
1302_1,2008-05-15,3.81,N,1302.1,8.2,,,,,,,,,,,,,,,,,,
2242_1,2008-05-15,6.5,N,2242.1,8.8,,,,,,,,,,,,,,,,,,
3444_1,2008-05-15,7.45,N,3444.1,36.9,11.5,5.5,12.1,11.6,12,0.0005815329042,8.174685479,10.02378985,6.209154969,467177680,123.4393038,12.42289252,8.736290947,36.9,0,4,,3.4
3444_1,2008-05-15,7.42,N,3444.1,36.9,11.5,5.5,12.1,11.6,12,0.0005815329042,8.174685479,10.02378985,6.209154969,467177680,123.4393038,12.42289252,8.736290947,36.9,0,4,,3.4
3480_1,2008-05-15,5.1,N,3480.1,18.9,,,,,,,,,,,,,,,,,,
3480_1,2008-05-15,5.1,N,3480.1,18.9,,,,,,,,,,,,,,,,,,
5307_1,2008-05-15,5.6,N,5307.1,13.71,15.6,7.5,10.7,6.3,4,0.002440103168,5.01302906,15.36799063,8.714046016,229784311,26.71400425,5.07585468,13.84231457,13.7,0,,,
227_1,2008-05-14,7.2,N,227.1,26.2,,,,,,,,,,,,,,,,,,
2590_1,2008-05-14,4.3,N,2590.1,15.2,,,,,,,,,,,,,,,,,,
3198_1,2008-05-14,4.6,N,3198.1,12.5,,,,,,,,,,,,,,,,,,
3199_1,2008-05-14,6.38,N,3199.1,9.8,,,,,,,,,,,,,,,,,,
3201_1,2008-05-14,5.9,N,3201.1,1.5,,,,,,,,,,,,,,,,,,
3414_1,2008-05-14,4.76,N,3414.1,4.6,,,,,,,,,,,,,,,,,,
3422_1,2008-05-14,3.9,N,3422.1,10.7,,,,,,,,,,,,,,,,,,
3696_2,2008-05-14,7.17,N,3696.1,16.5,,,,,,,,,,,,,,,,,,
3748_1,2008-05-14,7.2,N,3748.1,36,10.3,6.3,12.3,11.9,11,0.001019935056,12.59831475,10.17824155,7.12909376,479873504.4,80.03810541,11.48566186,9.233535042,35.9,0,,,
3772_1,2008-05-14,3.47,N,3772.1,7.3,,,,,,,,,,,,,,,,,,
5330_1,2008-05-14,5.52,N,5330.1,5.8,,,,,,,,,,,,,,,,,,
5410_1,2008-05-14,5.1,N,5410.1,30.5,,,,,,,,,,,,,,,,,,
5582_1,2008-05-14,5,N,5582.1,10.7,,,,,,,,,,,,,,,,,,
5666_1,2008-05-14,5.5,N,5666.1,11.3,,,,,,,,,,,,,,,,,,
5666_2,2008-05-14,5,N,5666.1,11.3,,,,,,,,,,,,,,,,,,
9787_1,2008-05-14,4.66,N,9787.1,27.1,,,,,,,,,,,,,,,,,,
9961_1,2008-05-14,3.62,N,9961.1,12.2,14,9,10.6,7.4,7,0.001235961628,7.59372948,13.60248027,9.963524051,313487637.4,21.56347694,8.102083433,13.13280302,14.9,0,12,20,6.7
9961_2,2008-05-14,4.35,N,9961.1,12.2,14,9,10.6,7.4,7,0.001235961628,7.59372948,13.60248027,9.963524051,313487637.4,21.56347694,8.102083433,13.13280302,14.9,0,12,20,6.7
410_1,2008-05-13,3.85,N,410.1,19.5,,,,,,,,,,,,,,,,,,
2710_1,2008-05-13,5.32,N,2710.1,26.2,,,,,,,,,,,,,,,,,,
2882_1,2008-05-13,5.62,N,2882.1,46.9,,,,,,,,,,,,,,,,,,
3134_1,2008-05-13,7.3,N,3134.2,21.3,,,,,,,,,,,,,,,,,,
3134_1,2008-05-13,7.4,N,3134.2,21.3,,,,,,,,,,,,,,,,,,
3188_1,2008-05-13,8.1,N,3188.1,8.5,,,,,,,,,,,,,,,,,,
3376_1,2008-05-13,5,N,3376.1,11,,,,,,,,,,,,,,,,,,
3414_2,2008-05-13,4.1,N,3414.1,4.6,,,,,,,,,,,,,,,,,,
3414_2,2008-05-13,4.1,N,3414.1,4.6,,,,,,,,,,,,,,,,,,
3456_1,2008-05-13,5.5,N,3456.1,8.8,,,,,,,,,,,,,,,,,,
3456_1,2008-05-13,5.4,N,3456.1,8.8,,,,,,,,,,,,,,,,,,
3712_1,2008-05-13,4.9,N,3712.1,11.6,14.5,6.3,8.8,0,5,0.003500827334,6.223471227,14.42858183,8.583189261,242426324.5,9.910722959,5.537489845,13.95409436,8.3,0.04464256439,,,
3712_1,2008-05-13,5,N,3712.1,11.6,14.5,6.3,8.8,0,5,0.003500827334,6.223471227,14.42858183,8.583189261,242426324.5,9.910722959,5.537489845,13.95409436,8.3,0.04464256439,,,
3796_1,2008-05-13,2.3,N,3796.1,5.8,14.4,13.9,10.5,10.4,5.8,0.0002794351356,3.489707395,14.28746998,,213751786.8,1.019010692,,14.28746998,5.8,0,38,,19
3803_1,2008-05-13,1.32,Y,3803.1,1.5,,,,,,,,,,,,,,,,,,
2336_1,2008-05-12,3.85,N,2336.1,6.1,,,,,,,,,,,,,,,,,,
3750_1,2008-05-12,4.5,N,3750.1,13.4,,,,,,,,,,,,,,,,,,
5338_1,2008-05-12,6,N,5338.1,7.3,,,,,,,,,,,,,,,,,,
1418_3,2008-05-11,6.92,N,1418.1,17.1,,,,,,,,,,,,,,,,,,
3174_1,2008-05-11,6.35,N,3174.1,13.4,14.3,5.4,10.8,0.4,2,0.004200850695,3.278518589,14.26603714,6.974748407,212072501.8,31.57442063,2.564011851,10.94427073,13.4,0,,,
3308_2,2008-05-11,5.03,N,3308.1,25.3,,,,,,,,,,,,,,,,,,
3756_1,2008-05-11,4,Y,3756.1,4.57,,,,,,,,,,,,,,,,,,
3800_1,2008-05-11,5.95,N,3800.1,11.9,,,,,,,,,,,,,,,,,,
4848_1,2008-05-11,5.55,N,4848.1,11.6,,,,,,,,,,,,,,,,,,
5198_1,2008-05-11,4.43,N,5198.1,5.8,,,,,,,,,,,,,,,,,,
9875_1,2008-05-11,2.65,N,9875.1,4.9,,,,,,,,,,,,,,,,,,
1068_1,2008-05-10,7.55,N,1068.1,7.6,,,,,,,,,,,,,,,,,,
3376_1,2008-05-10,4.8,N,3376.1,11,,,,,,,,,,,,,,,,,,
3708_1,2008-05-10,5.85,N,3708.1,18,,,,,,,,,,,,,,,,,,
4128_1,2008-05-10,3.07,N,4128.1,4.3,,,,,,,,,,,,,,,,,,
4344_1,2008-05-10,5.5,N,4344.1,26.5,,,,,,,,,,,,,,,,,,
5430_1,2008-05-10,2.92,N,5430.1,4,,,,,,,,,,,,,,,,,,
3420_1,2008-05-09,3.8,N,3420.1,21.9,,,,,,,,,,,,,,,,,,
3768_1,2008-05-09,6.55,N,3768.1,8.5,,,,,,,,,,,,,,,,,,
5254_1,2008-05-09,2.67,N,5254.1,7.9,14.4,5.5,10.8,0.7,3,0.001899193737,4.755740216,13.82256973,7.015266822,150688280.8,5.709800206,6.277976436,13.64161703,7.9,0,,63,8.35
5254_1,2008-05-09,2.68,N,5254.1,7.9,14.4,5.5,10.8,0.7,3,0.001899193737,4.755740216,13.82256973,7.015266822,150688280.8,5.709800206,6.277976436,13.64161703,7.9,0,,63,8.35
5254_3,2008-05-09,2.44,N,5254.1,7.9,14.4,5.5,10.8,0.7,3,0.001899193737,4.755740216,13.82256973,7.015266822,150688280.8,5.709800206,6.277976436,13.64161703,7.9,0,,63,8.35
5254_3,2008-05-09,2.47,N,5254.1,7.9,14.4,5.5,10.8,0.7,3,0.001899193737,4.755740216,13.82256973,7.015266822,150688280.8,5.709800206,6.277976436,13.64161703,7.9,0,,63,8.35
5294_1,2008-05-09,8.5,N,5294.1,18.9,,,,,,,,,,,,,,,,,,
5382_1,2008-05-09,3.76,N,5382.1,6.7,14,11.5,9,8,8,0.0006659530483,4.148127261,13.90635338,12.96643309,170519398.1,3.346401113,1.95688195,13.46587509,6.7,0,,,
5382_1,2008-05-09,3.69,N,5382.1,6.7,14,11.5,9,8,8,0.0006659530483,4.148127261,13.90635338,12.96643309,170519398.1,3.346401113,1.95688195,13.46587509,6.7,0,,,
3224_1,2008-05-08,6.6,N,3224.1,0.6,,,,,,,,,,,,,,,,,,
3232_1,2008-05-07,5.8,N,3232.1,1.3,,,,,,,,,,,,,,,,,,
3424_1,2008-05-07,6.8,N,3424.1,13.1,,,,,,,,,,,,,,,,,,
3454_1,2008-05-07,7.4,N,3454.1,15.2,,,,,,,,,,,,,,,,,,
3748_1,2008-05-07,7.9,N,3748.1,36,8.8,5.5,13.5,12.7,35.9,0.0002714362723,8.096761081,8.351517454,6.241050361,381772289.1,45.92834124,7.657619293,7.344928005,35.9,0,,,
3788_1,2008-05-07,5.45,N,3788.1,14,,,,,,,,,,,,,,,,,,
3814_1,2008-05-07,3.76,N,3814.1,8.5,11.5,8.1,12.1,6.9,4,0.0008619699964,4.703390825,11.29794178,9.160286286,255715653.4,12.43544972,4.140930341,10.48693328,8.5,0,12.5,,5.1
3814_1,2008-05-07,3.82,N,3814.1,8.5,11.5,8.1,12.1,6.9,4,0.0008619699964,4.703390825,11.29794178,9.160286286,255715653.4,12.43544972,4.140930341,10.48693328,8.5,0,12.5,,5.1
3832_1,2008-05-07,3.54,N,3832.1,12.8,11.3,7.3,11.7,8.4,,,,,,,,,,12.8,0,21,,9.7
3832_1,2008-05-07,3.55,N,3832.1,12.8,11.3,7.3,11.7,8.4,,,,,,,,,,12.8,0,21,,9.7
4300_1,2008-05-07,6.89,N,4300.1,32,,,,,,,,,,,,,,,,,,
5274_1,2008-05-07,5.45,N,5274.1,21,,,,,,,,,,,,,,,,9.5,,
5274_1,2008-05-07,5.61,N,5274.1,21,,,,,,,,,,,,,,,,9.5,,
5448_1,2008-05-07,3.4,N,5448.1,26.8,,,,,,,,,,,,,,,,32,,19
5448_1,2008-05-07,3.5,N,5448.1,26.8,,,,,,,,,,,,,,,,32,,19
5712_1,2008-05-07,6.2,N,5712.1,12.5,,,,,,,,,,,,,,,,,,
70_1,2008-05-06,5.29,N,70.1,6.7,,,,,,,,,,,,,,,,,,
177_2,2008-05-06,5.01,N,177.1,11.6,,,,,,,,,,,,,,,,,,
177_2,2008-05-06,4.9,N,177.1,11.6,,,,,,,,,,,,,,,,,,
1290_1,2008-05-06,4.61,N,1290.1,12.2,,,,,,,,,,,,,,,,,,
2242_1,2008-05-06,6.9,N,2242.1,8.8,,,,,,,,,,,,,,,,,,
3448_1,2008-05-06,6.3,N,3448.1,14.6,,,,,,,,,,,,,,,,,,
3452_1,2008-05-06,5.64,N,3452.1,19.8,,,,,,,,,,,,,,,,,,
5190_1,2008-05-06,6.52,N,5190.1,36.6,,,,,,,,,,,,,,,,,,
5272_2,2008-05-06,4.9,N,5272.2,32.3,9.4,4.5,12.6,7.8,32.3,0.0003744964395,7.59584083,9.325647352,7.514723948,279542997.7,29.12599656,1.790487934,7.876696514,32.3,0,,,
5780_1,2008-05-06,5.9,N,5780.1,18.1,,,,,,,,,,,,,,,,,,
5780_1,2008-05-06,6,N,5780.1,18.1,,,,,,,,,,,,,,,,,,
5780_2,2008-05-06,5.9,N,5780.1,18.1,,,,,,,,,,,,,,,,,,
5780_3,2008-05-06,6.9,N,5780.1,18.1,,,,,,,,,,,,,,,,,,
9685_1,2008-05-06,7,N,9685.1,13.4,,,,,,,,,,,,,,,,,,
9943_1,2008-05-06,2.37,N,9943.1,3.4,,,,,,,,,,,,,,,,,,
1036_1,2008-05-05,8.04,N,1036.1,32.6,,,,,,,,,,,,,,,,,,
1736_1,2008-05-05,5.9,N,1736.1,14.9,,,,,,,,,,,,,,,,,,
2286_1,2008-05-05,2.4,N,2286.1,4.9,,,,,,,,,,,,,,,,,,
2294_1,2008-05-05,2.48,N,2294.1,4.3,,,,,,,,,,,,,,,,,,
3234_1,2008-05-05,5.45,N,3234.1,1.5,,,,,,,,,,,,,,,,,,
3302_2,2008-05-05,3.01,N,3302.1,40.2,,,,,,,,,,,,,,,,,,
3302_2,2008-05-05,3.01,N,3302.1,40.2,,,,,,,,,,,,,,,,,,
3374_1,2008-05-05,6.3,N,3374.1,19.5,,,,,,,,,,,,,,,,,,
3374_1,2008-05-05,6.3,N,3374.1,19.5,,,,,,,,,,,,,,,,,,
3382_1,2008-05-05,7.25,N,3382.1,17.4,,,,,,,,,,,,,,,,,,
3898_1,2008-05-05,5.18,N,3898.1,13.4,,,,,,,,,,,,,,,,,,
5348_1,2008-05-05,5.5,N,5348.1,8.2,,,,,,,,,,,,,,,,,,
5490_1,2008-05-05,5.1,N,5490.1,7.6,,,,,,,,,,,,,,,,,,
3734_1,2008-05-04,4.6,N,3734.1,20.4,11.7,6.3,12.6,9.2,1,0.001017293677,7.05203903,11.61116756,9.497211406,313077261.1,36.73675438,1.579853737,9.914502155,20.4,0,,,
3734_1,2008-05-04,4.7,N,3734.1,20.4,11.7,6.3,12.6,9.2,1,0.001017293677,7.05203903,11.61116756,9.497211406,313077261.1,36.73675438,1.579853737,9.914502155,20.4,0,,,
3806_1,2008-05-04,5.9,Y,3806.1,5.8,,,,,,,,,,,,,,,,,,
1418_1,2008-05-03,6.33,N,1418.1,17.1,,,,,,,,,,,,,,,,,,
1418_3,2008-05-03,7.31,N,1418.1,17.1,,,,,,,,,,,,,,,,,,
3136_1,2008-05-03,4.3,N,3136.1,13.4,,,,,,,,,,,,,,,,,,
3998_1,2008-05-03,8.1,N,3998.1,13.1,,,,,,,,,,,,,,,,,,
5252_1,2008-05-03,3.28,N,5252.1,5.5,,,,,,,,,,,,,,,,,,
5252_1,2008-05-03,3.3,N,5252.1,5.5,,,,,,,,,,,,,,,,,,
3126_1,2008-05-02,8.3,Y,3126.1,8.5,,,,,,,,,,,,,,,,,,
3130_1,2008-05-02,6.65,N,3130.1,13.4,,,,,,,,,,,,,,,,,,
3132_1,2008-05-02,7,N,3132.1,18,,,,,,,,,,,,,,,,,,
3140_1,2008-05-02,4.3,N,3140.1,8.2,,,,,,,,,,,,,,,,,,
3396_1,2008-05-02,5.73,N,3396.1,15.5,,,,,,,,,,,,,,,,,,
3480_1,2008-05-02,5.2,N,3480.1,18.9,,,,,,,,,,,,,,,,,,
3480_1,2008-05-02,5.6,N,3480.1,18.9,,,,,,,,,,,,,,,,,,
3480_1,2008-05-02,5.4,N,3480.1,18.9,,,,,,,,,,,,,,,,,,
3480_1,2008-05-02,5.4,N,3480.1,18.9,,,,,,,,,,,,,,,,,,
3626_1,2008-05-02,3.2,N,3626.1,11.9,,,,,,,,,,,,,,,,,,
3694_1,2008-05-02,7.88,N,3694.1,19.8,,,,,,,,,,,,,,,,,,
3416_1,2008-05-01,5.8,N,3416.1,12.8,,,,,,,,,,,,,,,,,,
3418_1,2008-05-01,6,N,3418.1,12.8,,,,,,,,,,,,,,,,,,
3420_1,2008-05-01,5,N,3420.1,21.9,,,,,,,,,,,,,,,,,,
5382_1,2008-04-30,2.71,N,5382.1,6.7,11.5,11,10,9,6.7,0.0005118682264,1.5,11.21809483,,142093921.1,0.956418176,,11.21809483,6.7,0,,,
5382_1,2008-04-30,2.63,N,5382.1,6.7,11.5,11,10,9,6.7,0.0005118682264,1.5,11.21809483,,142093921.1,0.956418176,,11.21809483,6.7,0,,,
3608_1,2008-04-27,5.99,N,3608.1,12.8,,,,,,,,,,,,,,,,,,
3708_1,2008-04-27,6.48,N,3708.1,18,,,,,,,,,,,,,,,,,,
5024_1,2008-04-27,7.18,N,5024.1,22.6,12.3,4.1,11.2,2.3,3,0.00223509085,4.108150055,12.16669553,5.583784568,251265072.1,58.46025642,3.539365877,8.530233177,22.6,0,,,
5024_1,2008-04-27,7,N,5024.1,22.6,12.3,4.1,11.2,2.3,3,0.00223509085,4.108150055,12.16669553,5.583784568,251265072.1,58.46025642,3.539365877,8.530233177,22.6,0,,,
3696_1,2008-04-26,8.9,N,3696.1,16.5,,,,,,,,,,,,,,,,,,
4300_1,2008-04-23,9.3,N,4300.1,32,,,,,,,,,,,,,,,,,,
5382_1,2008-04-19,4.4,N,5382.1,6.7,16,13,9,9,6,0.005445507356,6.979426614,15.99969247,,202483650.6,0.08009799256,7.25,15.995975,6.7,0,,,
5382_1,2008-04-19,4.47,N,5382.1,6.7,16,13,9,9,6,0.005445507356,6.979426614,15.99969247,,202483650.6,0.08009799256,7.25,15.995975,6.7,0,,,
5190_1,2008-03-17,9.3,N,5190.1,36.6,3.4,1.2,13,7,39,0.0003107806237,5.211016473,1.296906699,2.769021674,174977107.3,13.91473489,1.613693158,2.621342179,39,0.002229309243,6,,1.4
2264_1,2008-03-13,3.5,N,2264.1,18.3,,,,,,,,,,,,,,,,12,,1.5
2264_1,2008-03-13,3.3,N,2264.1,18.3,,,,,,,,,,,,,,,,12,,1.5
9961_1,2008-03-12,3.73,N,9961.1,12.2,4.1,0.8,12.8,6.8,,,,,,,,,,14.9,0,9,,1.7
3814_1,2008-03-10,6.05,N,3814.1,8.5,4.4,0.4,13.7,4.5,,,,,,,,,,8.5,0,18,,4.3
4822_1,2008-03-06,3.33,N,4822.1,10.1,4.8,0.5,14.1,2.9,,,,,,,,,,10.1,0,10,,
5408_1,2008-03-04,1.64,N,5408.1,12.5,4.3,1.8,15,1.8,,,,,,,,,,9.9,0.1190940103,26,,11
5416_1,2008-03-03,3.85,N,5416.1,11.3,4.5,1.6,11.7,3.4,,,,,,,,,,11.3,0,24,,1.3
5416_1,2008-03-03,3.3,N,5416.1,11.3,4.5,1.6,11.7,3.4,,,,,,,,,,11.3,0,24,,1.3
4128_1,2007-11-10,3.74,N,4128.1,4.3,,,,,,,,,,,,,,,,,,
3188_1,2007-11-09,7.05,N,3188.1,8.5,,,,,,,,,,,,,,,,,,
5448_1,2007-11-08,2.3,N,5448.1,26.8,,,,,,,,,,,,,,,,25,,14
